_id,CustomerId,CreditScore,Exited
6834111180d3588bea317053,15615456,680,1
6834111180d3588bea317054,15589793,604,1
6834111180d3588bea317055,15781884,624,0
6834111180d3588bea317056,15675190,623,0
6834111180d3588bea317057,15600734,624,0
6834111180d3588bea317058,15779176,565,1
6834111180d3588bea317059,15605286,565,1
6834111180d3588bea31705a,15674922,710,1
6834111180d3588bea31705b,15737506,645,0
6834111180d3588bea31705c,15780514,707,0
6834111180d3588bea31705d,15623647,655,0
6834111180d3588bea31705e,15668472,705,0
6834111180d3588bea31705f,15692416,358,1
6834111180d3588bea317060,15771139,578,0
6834111180d3588bea317061,15738318,800,1
6834111180d3588bea317062,15772243,612,1
6834111180d3588bea317063,15638463,681,0
6834111180d3588bea317064,15598088,559,0
6834111180d3588bea317065,15693468,488,0
6834111180d3588bea317066,15671930,717,0
6834111180d3588bea317067,15762268,666,0
6834111180d3588bea317068,15780954,582,0
6834111180d3588bea317069,15700174,733,0
6834111180d3588bea31706a,15635728,693,0
6834111180d3588bea31706b,15679283,694,0
6834111180d3588bea31706c,15591386,622,0
6834111180d3588bea31706d,15694192,598,0
6834111180d3588bea31706e,15585901,717,1
6834111180d3588bea31706f,15792329,494,0
6834111180d3588bea317070,15635597,644,0
6834111180d3588bea317071,15775880,554,0
6834111180d3588bea317072,15630913,476,0
6834111180d3588bea317073,15756680,667,0
6834111180d3588bea317074,15587913,748,0
6834111180d3588bea317075,15737605,531,0
6834111180d3588bea317076,15627876,719,1
6834111180d3588bea317077,15772601,845,0
6834111180d3588bea317078,15758606,738,1
6834111180d3588bea317079,15657107,563,1
6834111180d3588bea31707a,15622454,695,0
6834111180d3588bea31707b,15775803,841,0
6834111180d3588bea31707c,15570859,626,0
6834111180d3588bea31707d,15748381,613,0
6834111180d3588bea31707e,15787189,824,1
6834111180d3588bea31707f,15666055,705,1
6834111180d3588bea317080,15617648,584,0
6834111180d3588bea317081,15755678,534,1
6834111180d3588bea317082,15624781,672,0
6834111180d3588bea317083,15779497,603,0
6834111180d3588bea317084,15567399,633,0
6834111180d3588bea317085,15613656,842,0
6834111180d3588bea317086,15734311,661,0
6834111180d3588bea317087,15657214,601,0
6834111180d3588bea317088,15799350,632,0
6834111180d3588bea317089,15729970,684,0
6834111180d3588bea31708a,15725835,785,1
6834111180d3588bea31708b,15745543,687,0
6834111180d3588bea31708c,15727384,705,1
6834111180d3588bea31708d,15666916,639,0
6834111180d3588bea31708e,15732917,729,1
6834111180d3588bea31708f,15612050,556,0
6834111180d3588bea317090,15726267,570,0
6834111180d3588bea317091,15780124,841,0
6834111180d3588bea317092,15742238,705,0
6834111180d3588bea317093,15679024,553,0
6834111180d3588bea317094,15715297,779,0
6834111180d3588bea317095,15633612,696,0
6834111180d3588bea317096,15602929,728,0
6834111180d3588bea317097,15696703,691,0
6834111180d3588bea317098,15756668,706,0
6834111180d3588bea317099,15565779,627,0
6834111180d3588bea31709a,15795519,716,0
6834111180d3588bea31709b,15761477,501,0
6834111180d3588bea31709c,15731890,601,0
6834111180d3588bea31709d,15633043,545,1
6834111180d3588bea31709e,15752953,634,0
6834111180d3588bea31709f,15603088,451,0
6834111180d3588bea3170a0,15606613,655,1
6834111180d3588bea3170a1,15635939,458,0
6834111180d3588bea3170a2,15666043,520,0
6834111180d3588bea3170a3,15746190,624,0
6834111180d3588bea3170a4,15591357,765,0
6834111180d3588bea3170a5,15658716,667,1
6834111180d3588bea3170a6,15679909,665,0
6834111180d3588bea3170a7,15634262,709,0
6834111180d3588bea3170a8,15799825,583,0
6834111180d3588bea3170a9,15756875,782,0
6834111180d3588bea3170aa,15678146,668,1
6834111180d3588bea3170ab,15710743,621,1
6834111180d3588bea3170ac,15595831,579,0
6834111180d3588bea3170ad,15626684,547,0
6834111180d3588bea3170ae,15709846,840,0
6834111180d3588bea3170af,15635459,667,0
6834111180d3588bea3170b0,15642544,723,0
6834111180d3588bea3170b1,15566494,487,0
6834111180d3588bea3170b2,15655238,668,0
6834111180d3588bea3170b3,15733429,520,0
6834111180d3588bea3170b4,15814536,549,0
6834111180d3588bea3170b5,15771702,567,0
6834111180d3588bea3170b6,15723008,720,1
6834111180d3588bea3170b7,15797160,492,1
6834111180d3588bea3170b8,15792222,712,0
6834111180d3588bea3170b9,15644765,689,0
6834111180d3588bea3170ba,15610686,850,1
6834111180d3588bea3170bb,15730868,747,0
6834111180d3588bea3170bc,15705991,469,0
6834111180d3588bea3170bd,15577078,539,1
6834111180d3588bea3170be,15679550,743,0
6834111180d3588bea3170bf,15787655,707,0
6834111180d3588bea3170c0,15668081,581,0
6834111180d3588bea3170c1,15747980,737,0
6834111180d3588bea3170c2,15710295,445,0
6834111180d3588bea3170c3,15724443,703,0
6834111180d3588bea3170c4,15571305,588,1
6834111180d3588bea3170c5,15569503,765,0
6834111180d3588bea3170c6,15581840,626,0
6834111180d3588bea3170c7,15772262,545,0
6834111180d3588bea3170c8,15767794,744,0
6834111180d3588bea3170c9,15629338,658,1
6834111180d3588bea3170ca,15790379,629,0
6834111180d3588bea3170cb,15750684,719,1
6834111180d3588bea3170cc,15697214,686,0
6834111180d3588bea3170cd,15711015,743,0
6834111180d3588bea3170ce,15573309,626,0
6834111180d3588bea3170cf,15805303,661,1
6834111180d3588bea3170d0,15741385,710,0
6834111180d3588bea3170d1,15780254,654,1
6834111180d3588bea3170d2,15744843,569,0
6834111180d3588bea3170d3,15815626,640,1
6834111180d3588bea3170d4,15784736,562,0
6834111180d3588bea3170d5,15813412,721,1
6834111180d3588bea3170d6,15809143,456,0
6834111180d3588bea3170d7,15617617,811,0
6834111180d3588bea3170d8,15779738,534,0
6834111180d3588bea3170d9,15668669,423,1
6834111180d3588bea3170da,15687477,594,0
6834111180d3588bea3170db,15578908,725,0
6834111180d3588bea3170dc,15687658,716,1
6834111180d3588bea3170dd,15615020,595,0
6834111180d3588bea3170de,15608886,679,0
6834111180d3588bea3170df,15602551,667,0
6834111180d3588bea3170e0,15672945,661,0
6834111180d3588bea3170e1,15757408,655,1
6834111180d3588bea3170e2,15806132,555,0
6834111180d3588bea3170e3,15813022,531,0
6834111180d3588bea3170e4,15673578,611,0
6834111180d3588bea3170e5,15757916,600,0
6834111180d3588bea3170e6,15689168,531,0
6834111180d3588bea3170e7,15769216,601,1
6834111180d3588bea3170e8,15593295,548,0
6834111180d3588bea3170e9,15804814,759,0
6834111180d3588bea3170ea,15778934,678,0
6834111180d3588bea3170eb,15802351,755,0
6834111180d3588bea3170ec,15630241,594,0
6834111180d3588bea3170ed,15719561,768,0
6834111180d3588bea3170ee,15615096,492,0
6834111180d3588bea3170ef,15659931,637,1
6834111180d3588bea3170f0,15714586,646,0
6834111180d3588bea3170f1,15634949,593,0
6834111180d3588bea3170f2,15589224,596,0
6834111180d3588bea3170f3,15795990,722,1
6834111180d3588bea3170f4,15603216,642,0
6834111180d3588bea3170f5,15631201,472,0
6834111180d3588bea3170f6,15686255,738,0
6834111180d3588bea3170f7,15746594,732,0
6834111180d3588bea3170f8,15718893,404,1
6834111180d3588bea3170f9,15671609,701,0
6834111180d3588bea3170fa,15652540,683,0
6834111180d3588bea3170fb,15774857,460,1
6834111180d3588bea3170fc,15791836,690,0
6834111180d3588bea3170fd,15651554,618,1
6834111180d3588bea3170fe,15583576,671,0
6834111180d3588bea3170ff,15732740,765,0
6834111180d3588bea317100,15723320,651,0
6834111180d3588bea317101,15603851,704,1
6834111180d3588bea317102,15777923,544,0
6834111180d3588bea317103,15735719,790,0
6834111180d3588bea317104,15703482,710,0
6834111180d3588bea317105,15605835,743,0
6834111180d3588bea317106,15664881,702,0
6834111180d3588bea317107,15757568,704,0
6834111180d3588bea317108,15792660,614,0
6834111180d3588bea317109,15599722,609,1
6834111180d3588bea31710a,15726354,688,0
6834111180d3588bea31710b,15610355,713,0
6834111180d3588bea31710c,15704284,736,1
6834111180d3588bea31710d,15621893,727,0
6834111180d3588bea31710e,15588219,850,0
6834111180d3588bea31710f,15688619,718,0
6834111180d3588bea317110,15765518,643,1
6834111180d3588bea317111,15616931,653,0
6834111180d3588bea317112,15758372,674,1
6834111180d3588bea317113,15782591,690,0
6834111180d3588bea317114,15612109,819,0
6834111180d3588bea317115,15613712,634,0
6834111180d3588bea317116,15639322,633,0
6834111180d3588bea317117,15594349,850,0
6834111180d3588bea317118,15574167,665,0
6834111180d3588bea317119,15811842,630,0
6834111180d3588bea31711a,15648794,836,1
6834111180d3588bea31711b,15771211,668,0
6834111180d3588bea31711c,15588614,753,1
6834111180d3588bea31711d,15630698,745,1
6834111180d3588bea31711e,15694200,693,1
6834111180d3588bea31711f,15721426,606,1
6834111180d3588bea317120,15725997,660,0
6834111180d3588bea317121,15762138,608,0
6834111180d3588bea317122,15750649,744,0
6834111180d3588bea317123,15685706,731,0
6834111180d3588bea317124,15641835,683,0
6834111180d3588bea317125,15586821,727,0
6834111180d3588bea317126,15569678,561,0
6834111180d3588bea317127,15793842,700,0
6834111180d3588bea317128,15667554,605,0
6834111180d3588bea317129,15794479,767,0
6834111180d3588bea31712a,15585041,511,0
6834111180d3588bea31712b,15780650,667,0
6834111180d3588bea31712c,15780846,787,0
6834111180d3588bea31712d,15805260,705,1
6834111180d3588bea31712e,15621629,773,0
6834111180d3588bea31712f,15662151,554,0
6834111180d3588bea317130,15747174,526,0
6834111180d3588bea317131,15651585,661,0
6834111180d3588bea317132,15649738,698,0
6834111180d3588bea317133,15633108,646,0
6834111180d3588bea317134,15769254,757,0
6834111180d3588bea317135,15704746,699,0
6834111180d3588bea317136,15637644,667,0
6834111180d3588bea317137,15609562,774,0
6834111180d3588bea317138,15787459,745,0
6834111180d3588bea317139,15762902,649,0
6834111180d3588bea31713a,15738605,634,1
6834111180d3588bea31713b,15724889,665,0
6834111180d3588bea31713c,15730735,713,0
6834111180d3588bea31713d,15689147,652,0
6834111180d3588bea31713e,15730397,739,0
6834111180d3588bea31713f,15762169,556,1
6834111180d3588bea317140,15589320,699,0
6834111180d3588bea317141,15799211,708,0
6834111180d3588bea317142,15798310,480,0
6834111180d3588bea317143,15609998,700,1
6834111180d3588bea317144,15583548,525,1
6834111180d3588bea317145,15761763,845,0
6834111180d3588bea317146,15764409,613,0
6834111180d3588bea317147,15710161,850,0
6834111180d3588bea317148,15735246,798,1
6834111180d3588bea317149,15791700,773,1
6834111180d3588bea31714a,15670753,614,0
6834111180d3588bea31714b,15573876,473,0
6834111180d3588bea31714c,15770174,762,0
6834111180d3588bea31714d,15641114,701,0
6834111180d3588bea31714e,15682435,600,0
6834111180d3588bea31714f,15751788,850,0
6834111180d3588bea317150,15672598,613,0
6834111180d3588bea317151,15762803,509,0
6834111180d3588bea317152,15812982,509,0
6834111180d3588bea317153,15597901,609,0
6834111180d3588bea317154,15731507,456,0
6834111180d3588bea317155,15809826,728,1
6834111180d3588bea317156,15764237,663,0
6834111180d3588bea317157,15769917,673,0
6834111180d3588bea317158,15641850,717,0
6834111180d3588bea317159,15770974,741,0
6834111180d3588bea31715a,15803749,498,1
6834111180d3588bea31715b,15684999,850,0
6834111180d3588bea31715c,15770225,493,0
6834111180d3588bea31715d,15627484,686,0
6834111180d3588bea31715e,15610337,666,0
6834111180d3588bea31715f,15752488,733,0
6834111180d3588bea317160,15610056,631,0
6834111180d3588bea317161,15806049,714,0
6834111180d3588bea317162,15736069,767,1
6834111180d3588bea317163,15763662,711,0
6834111180d3588bea317164,15615575,722,0
6834111180d3588bea317165,15691723,631,0
6834111180d3588bea317166,15774098,701,0
6834111180d3588bea317167,15750808,790,0
6834111180d3588bea317168,15744368,633,0
6834111180d3588bea317169,15610594,644,0
6834111180d3588bea31716a,15756125,757,0
6834111180d3588bea31716b,15623277,696,0
6834111180d3588bea31716c,15795954,746,0
6834111180d3588bea31716d,15671969,649,0
6834111180d3588bea31716e,15791268,565,0
6834111180d3588bea31716f,15713655,720,1
6834111180d3588bea317170,15633930,648,1
6834111180d3588bea317171,15712849,632,1
6834111180d3588bea317172,15639077,622,1
6834111180d3588bea317173,15808784,835,0
6834111180d3588bea317174,15648577,493,1
6834111180d3588bea317175,15670345,785,0
6834111180d3588bea317176,15633112,681,1
6834111180d3588bea317177,15714397,621,0
6834111180d3588bea317178,15780038,756,1
6834111180d3588bea317179,15756305,515,0
6834111180d3588bea31717a,15578799,625,1
6834111180d3588bea31717b,15800326,717,0
6834111180d3588bea31717c,15785485,595,0
6834111180d3588bea31717d,15783958,539,0
6834111180d3588bea31717e,15727546,762,0
6834111180d3588bea31717f,15739576,706,0
6834111180d3588bea317180,15631333,677,0
6834111180d3588bea317181,15604782,733,0
6834111180d3588bea317182,15589643,684,0
6834111180d3588bea317183,15585533,679,0
6834111180d3588bea317184,15681506,478,0
6834111180d3588bea317185,15630551,696,0
6834111180d3588bea317186,15698349,686,0
6834111180d3588bea317187,15776631,466,0
6834111180d3588bea317188,15762216,686,0
6834111180d3588bea317189,15623927,576,0
6834111180d3588bea31718a,15681402,763,0
6834111180d3588bea31718b,15586264,572,1
6834111180d3588bea31718c,15594685,757,0
6834111180d3588bea31718d,15812945,582,0
6834111180d3588bea31718e,15734628,623,0
6834111180d3588bea31718f,15629323,617,1
6834111180d3588bea317190,15666823,425,0
6834111180d3588bea317191,15777553,659,1
6834111180d3588bea317192,15613097,605,0
6834111180d3588bea317193,15622217,538,1
6834111180d3588bea317194,15703588,665,0
6834111180d3588bea317195,15570835,491,1
6834111180d3588bea317196,15679299,726,0
6834111180d3588bea317197,15808044,580,1
6834111180d3588bea317198,15579208,550,0
6834111180d3588bea317199,15684951,542,1
6834111180d3588bea31719a,15667620,732,0
6834111180d3588bea31719b,15582960,473,0
6834111180d3588bea31719c,15590730,745,0
6834111180d3588bea31719d,15763747,732,0
6834111180d3588bea31719e,15778320,848,0
6834111180d3588bea31719f,15642787,572,0
6834111180d3588bea3171a0,15624633,702,0
6834111180d3588bea3171a1,15766765,664,0
6834111180d3588bea3171a2,15783615,630,1
6834111180d3588bea3171a3,15640161,618,0
6834111180d3588bea3171a4,15619889,556,0
6834111180d3588bea3171a5,15579166,619,0
6834111180d3588bea3171a6,15789097,644,1
6834111180d3588bea3171a7,15674880,658,0
6834111180d3588bea3171a8,15778157,598,0
6834111180d3588bea3171a9,15779064,677,0
6834111180d3588bea3171aa,15801265,689,1
6834111180d3588bea3171ab,15589204,591,0
6834111180d3588bea3171ac,15664543,699,1
6834111180d3588bea3171ad,15582714,749,1
6834111180d3588bea3171ae,15797595,709,0
6834111180d3588bea3171af,15614034,607,0
6834111180d3588bea3171b0,15763171,650,0
6834111180d3588bea3171b1,15647266,651,0
6834111180d3588bea3171b2,15757577,676,0
6834111180d3588bea3171b3,15736656,723,0
6834111180d3588bea3171b4,15635078,714,0
6834111180d3588bea3171b5,15680141,759,0
6834111180d3588bea3171b6,15576945,582,0
6834111180d3588bea3171b7,15602034,697,0
6834111180d3588bea3171b8,15732020,610,0
6834111180d3588bea3171b9,15611029,488,0
6834111180d3588bea3171ba,15621210,599,1
6834111180d3588bea3171bb,15569222,781,0
6834111180d3588bea3171bc,15664639,645,0
6834111180d3588bea3171bd,15724223,545,1
6834111180d3588bea3171be,15644621,597,0
6834111180d3588bea3171bf,15756056,561,0
6834111180d3588bea3171c0,15700353,662,0
6834111180d3588bea3171c1,15624388,649,1
6834111180d3588bea3171c2,15627212,630,0
6834111180d3588bea3171c3,15648005,672,0
6834111180d3588bea3171c4,15681446,636,0
6834111180d3588bea3171c5,15775888,593,0
6834111180d3588bea3171c6,15749019,545,0
6834111180d3588bea3171c7,15709928,567,0
6834111180d3588bea3171c8,15784676,583,0
6834111180d3588bea3171c9,15748116,681,0
6834111180d3588bea3171ca,15612193,762,0
6834111180d3588bea3171cb,15762984,648,0
6834111180d3588bea3171cc,15613713,644,0
6834111180d3588bea3171cd,15664204,706,0
6834111180d3588bea3171ce,15639415,850,0
6834111180d3588bea3171cf,15806332,484,0
6834111180d3588bea3171d0,15614929,508,0
6834111180d3588bea3171d1,15695492,439,0
6834111180d3588bea3171d2,15635972,484,0
6834111180d3588bea3171d3,15616380,803,0
6834111180d3588bea3171d4,15581440,724,1
6834111180d3588bea3171d5,15654390,640,1
6834111180d3588bea3171d6,15660688,701,0
6834111180d3588bea3171d7,15806307,537,0
6834111180d3588bea3171d8,15647975,651,0
6834111180d3588bea3171d9,15595728,523,1
6834111180d3588bea3171da,15735388,717,0
6834111180d3588bea3171db,15788535,593,0
6834111180d3588bea3171dc,15765902,706,0
6834111180d3588bea3171dd,15642345,714,1
6834111180d3588bea3171de,15641250,794,0
6834111180d3588bea3171df,15706163,518,1
6834111180d3588bea3171e0,15746708,589,1
6834111180d3588bea3171e1,15775203,824,0
6834111180d3588bea3171e2,15787907,719,1
6834111180d3588bea3171e3,15646764,617,1
6834111180d3588bea3171e4,15678284,651,1
6834111180d3588bea3171e5,15726791,637,1
6834111180d3588bea3171e6,15813144,554,0
6834111180d3588bea3171e7,15669342,731,0
6834111180d3588bea3171e8,15710366,569,1
6834111180d3588bea3171e9,15614934,625,0
6834111180d3588bea3171ea,15588701,592,0
6834111180d3588bea3171eb,15665438,669,0
6834111180d3588bea3171ec,15644896,663,0
6834111180d3588bea3171ed,15670205,518,0
6834111180d3588bea3171ee,15635776,686,0
6834111180d3588bea3171ef,15791053,709,1
6834111180d3588bea3171f0,15644005,571,0
6834111180d3588bea3171f1,15796343,707,0
6834111180d3588bea3171f2,15751057,701,0
6834111180d3588bea3171f3,15623430,672,0
6834111180d3588bea3171f4,15682600,620,1
6834111180d3588bea3171f5,15769312,557,0
6834111180d3588bea3171f6,15708212,648,1
6834111180d3588bea3171f7,15650258,479,0
6834111180d3588bea3171f8,15604345,730,0
6834111180d3588bea3171f9,15578297,737,1
6834111180d3588bea3171fa,15671789,616,0
6834111180d3588bea3171fb,15726186,639,0
6834111180d3588bea3171fc,15764618,815,0
6834111180d3588bea3171fd,15730738,786,0
6834111180d3588bea3171fe,15637650,549,0
6834111180d3588bea3171ff,15606267,622,0
6834111180d3588bea317200,15625904,624,0
6834111180d3588bea317201,15654463,841,0
6834111180d3588bea317202,15774151,614,1
6834111180d3588bea317203,15693259,676,0
6834111180d3588bea317204,15642468,697,0
6834111180d3588bea317205,15758531,732,0
6834111180d3588bea317206,15728352,623,0
6834111180d3588bea317207,15637240,541,0
6834111180d3588bea317208,15595588,773,0
6834111180d3588bea317209,15778395,762,1
6834111180d3588bea31720a,15711825,655,0
6834111180d3588bea31720b,15599251,602,0
6834111180d3588bea31720c,15570004,850,0
6834111180d3588bea31720d,15656912,649,0
6834111180d3588bea31720e,15657342,850,1
6834111180d3588bea31720f,15716284,543,0
6834111180d3588bea317210,15672374,672,1
6834111180d3588bea317211,15732476,600,0
6834111180d3588bea317212,15747724,671,0
6834111180d3588bea317213,15633877,706,0
6834111180d3588bea317214,15672516,541,0
6834111180d3588bea317215,15607827,711,0
6834111180d3588bea317216,15751336,630,0
6834111180d3588bea317217,15646539,531,0
6834111180d3588bea317218,15756901,641,0
6834111180d3588bea317219,15809286,631,1
6834111180d3588bea31721a,15759021,685,0
6834111180d3588bea31721b,15725039,702,0
6834111180d3588bea31721c,15579130,708,1
6834111180d3588bea31721d,15754112,653,0
6834111180d3588bea31721e,15735522,654,0
6834111180d3588bea31721f,15613326,596,0
6834111180d3588bea317220,15739502,549,0
6834111180d3588bea317221,15670914,754,0
6834111180d3588bea317222,15604073,815,0
6834111180d3588bea317223,15806027,556,1
6834111180d3588bea317224,15574886,706,0
6834111180d3588bea317225,15707120,850,0
6834111180d3588bea317226,15800845,732,0
6834111180d3588bea317227,15603914,614,1
6834111180d3588bea317228,15722765,580,0
6834111180d3588bea317229,15783305,593,0
6834111180d3588bea31722a,15574842,653,0
6834111180d3588bea31722b,15607837,746,0
6834111180d3588bea31722c,15714877,662,0
6834111180d3588bea31722d,15782941,573,0
6834111180d3588bea31722e,15630167,684,0
6834111180d3588bea31722f,15759038,793,0
6834111180d3588bea317230,15661821,798,1
6834111180d3588bea317231,15728006,524,0
6834111180d3588bea317232,15712176,816,0
6834111180d3588bea317233,15689351,742,1
6834111180d3588bea317234,15782247,540,1
6834111180d3588bea317235,15769064,537,1
6834111180d3588bea317236,15718153,759,0
6834111180d3588bea317237,15613189,774,1
6834111180d3588bea317238,15661734,608,0
6834111180d3588bea317239,15592645,704,0
6834111180d3588bea31723a,15768387,581,0
6834111180d3588bea31723b,15792525,628,1
6834111180d3588bea31723c,15586976,566,1
6834111180d3588bea31723d,15790659,701,0
6834111180d3588bea31723e,15691446,735,0
6834111180d3588bea31723f,15772632,680,0
6834111180d3588bea317240,15706587,560,0
6834111180d3588bea317241,15572461,663,0
6834111180d3588bea317242,15654409,665,0
6834111180d3588bea317243,15568025,758,0
6834111180d3588bea317244,15715769,621,0
6834111180d3588bea317245,15667458,764,0
6834111180d3588bea317246,15567980,537,1
6834111180d3588bea317247,15679294,589,0
6834111180d3588bea317248,15606507,555,0
6834111180d3588bea317249,15578825,734,0
6834111180d3588bea31724a,15619935,783,0
6834111180d3588bea31724b,15636089,678,1
6834111180d3588bea31724c,15727490,661,1
6834111180d3588bea31724d,15591766,607,0
6834111180d3588bea31724e,15641629,537,0
6834111180d3588bea31724f,15813303,513,0
6834111180d3588bea317250,15756920,576,1
6834111180d3588bea317251,15726403,660,1
6834111180d3588bea317252,15592765,637,0
6834111180d3588bea317253,15704442,672,1
6834111180d3588bea317254,15641136,629,0
6834111180d3588bea317255,15725818,583,0
6834111180d3588bea317256,15612071,763,0
6834111180d3588bea317257,15719809,516,0
6834111180d3588bea317258,15716518,617,0
6834111180d3588bea317259,15742210,700,0
6834111180d3588bea31725a,15630617,727,1
6834111180d3588bea31725b,15720838,689,0
6834111180d3588bea31725c,15595537,626,0
6834111180d3588bea31725d,15623196,686,0
6834111180d3588bea31725e,15679249,351,1
6834111180d3588bea31725f,15693199,739,1
6834111180d3588bea317260,15661219,627,0
6834111180d3588bea317261,15617136,451,0
6834111180d3588bea317262,15760294,512,1
6834111180d3588bea317263,15652808,774,0
6834111180d3588bea317264,15657139,652,0
6834111180d3588bea317265,15803790,638,0
6834111180d3588bea317266,15764105,475,0
6834111180d3588bea317267,15672610,567,0
6834111180d3588bea317268,15766896,750,0
6834111180d3588bea317269,15587735,850,0
6834111180d3588bea31726a,15659501,753,0
6834111180d3588bea31726b,15745001,683,0
6834111180d3588bea31726c,15651140,710,0
6834111180d3588bea31726d,15571148,645,0
6834111180d3588bea31726e,15776824,714,0
6834111180d3588bea31726f,15633141,696,0
6834111180d3588bea317270,15764174,612,0
6834111180d3588bea317271,15778155,520,1
6834111180d3588bea317272,15715920,782,0
6834111180d3588bea317273,15671917,666,0
6834111180d3588bea317274,15666548,466,1
6834111180d3588bea317275,15625623,567,0
6834111180d3588bea317276,15748123,613,0
6834111180d3588bea317277,15648735,718,0
6834111180d3588bea317278,15634974,614,1
6834111180d3588bea317279,15713378,711,0
6834111180d3588bea31727a,15753370,691,0
6834111180d3588bea31727b,15782659,527,0
6834111180d3588bea31727c,15583364,476,0
6834111180d3588bea31727d,15625942,619,0
6834111180d3588bea31727e,15720284,607,0
6834111180d3588bea31727f,15679642,695,0
6834111180d3588bea317280,15628007,653,0
6834111180d3588bea317281,15661974,677,0
6834111180d3588bea317282,15689341,655,1
6834111180d3588bea317283,15607993,625,0
6834111180d3588bea317284,15693267,679,0
6834111180d3588bea317285,15769522,734,0
6834111180d3588bea317286,15755825,666,0
6834111180d3588bea317287,15598175,592,0
6834111180d3588bea317288,15744327,564,1
6834111180d3588bea317289,15798666,814,0
6834111180d3588bea31728a,15577064,592,0
6834111180d3588bea31728b,15759436,758,1
6834111180d3588bea31728c,15690231,612,0
6834111180d3588bea31728d,15751561,498,1
6834111180d3588bea31728e,15739068,638,0
6834111180d3588bea31728f,15758056,558,0
6834111180d3588bea317290,15742269,756,0
6834111180d3588bea317291,15726490,782,1
6834111180d3588bea317292,15738411,505,0
6834111180d3588bea317293,15727919,671,0
6834111180d3588bea317294,15709396,801,0
6834111180d3588bea317295,15654106,604,0
6834111180d3588bea317296,15621653,716,0
6834111180d3588bea317297,15598086,624,1
6834111180d3588bea317298,15752300,607,0
6834111180d3588bea317299,15658693,827,0
6834111180d3588bea31729a,15631838,606,0
6834111180d3588bea31729b,15803804,717,0
6834111180d3588bea31729c,15578809,651,1
6834111180d3588bea31729d,15752026,691,1
6834111180d3588bea31729e,15723706,573,0
6834111180d3588bea31729f,15752838,723,0
6834111180d3588bea3172a0,15569571,584,1
6834111180d3588bea3172a1,15769703,550,1
6834111180d3588bea3172a2,15679770,611,1
6834111180d3588bea3172a3,15791102,549,1
6834111180d3588bea3172a4,15655192,850,0
6834111180d3588bea3172a5,15709487,668,0
6834111180d3588bea3172a6,15687130,686,0
6834111180d3588bea3172a7,15755178,660,1
6834111180d3588bea3172a8,15634772,682,0
6834111180d3588bea3172a9,15617197,524,1
6834111180d3588bea3172aa,15631240,645,1
6834111180d3588bea3172ab,15784301,850,0
6834111180d3588bea3172ac,15631310,537,0
6834111180d3588bea3172ad,15756560,599,0
6834111180d3588bea3172ae,15732270,727,1
6834111180d3588bea3172af,15739357,756,0
6834111180d3588bea3172b0,15771540,755,0
6834111180d3588bea3172b1,15567486,634,0
6834111180d3588bea3172b2,15714634,837,0
6834111180d3588bea3172b3,15727021,727,0
6834111180d3588bea3172b4,15650670,567,0
6834111180d3588bea3172b5,15711834,650,1
6834111180d3588bea3172b6,15729763,655,0
6834111180d3588bea3172b7,15646566,763,0
6834111180d3588bea3172b8,15645463,843,0
6834111180d3588bea3172b9,15672144,667,1
6834111180d3588bea3172ba,15596088,705,0
6834111180d3588bea3172bb,15614878,660,0
6834111180d3588bea3172bc,15635240,553,0
6834111180d3588bea3172bd,15775905,612,1
6834111180d3588bea3172be,15700657,641,0
6834111180d3588bea3172bf,15611905,513,0
6834111180d3588bea3172c0,15652527,680,0
6834111180d3588bea3172c1,15785865,711,0
6834111180d3588bea3172c2,15645942,689,0
6834111180d3588bea3172c3,15688691,665,1
6834111180d3588bea3172c4,15592736,551,1
6834111180d3588bea3172c5,15673529,645,0
6834111180d3588bea3172c6,15724145,616,0
6834111180d3588bea3172c7,15704629,582,0
6834111180d3588bea3172c8,15597896,365,1
6834111180d3588bea3172c9,15731790,697,1
6834111180d3588bea3172ca,15634719,704,0
6834111180d3588bea3172cb,15703205,656,0
6834111180d3588bea3172cc,15567333,712,0
6834111180d3588bea3172cd,15754537,748,0
6834111180d3588bea3172ce,15612030,724,0
6834111180d3588bea3172cf,15573242,691,0
6834111180d3588bea3172d0,15601892,563,0
6834111180d3588bea3172d1,15663885,741,0
6834111180d3588bea3172d2,15701096,778,0
6834111180d3588bea3172d3,15710450,848,0
6834111180d3588bea3172d4,15790846,634,0
6834111180d3588bea3172d5,15658956,505,0
6834111180d3588bea3172d6,15755223,692,0
6834111180d3588bea3172d7,15787318,537,1
6834111180d3588bea3172d8,15737310,633,0
6834111180d3588bea3172d9,15763665,833,0
6834111180d3588bea3172da,15668818,592,0
6834111180d3588bea3172db,15765812,587,0
6834111180d3588bea3172dc,15704844,550,0
6834111180d3588bea3172dd,15744582,680,1
6834111180d3588bea3172de,15616700,622,0
6834111180d3588bea3172df,15683521,594,0
6834111180d3588bea3172e0,15583049,643,0
6834111180d3588bea3172e1,15643752,540,0
6834111180d3588bea3172e2,15620398,635,0
6834111180d3588bea3172e3,15715707,657,0
6834111180d3588bea3172e4,15814209,814,0
6834111180d3588bea3172e5,15733768,600,0
6834111180d3588bea3172e6,15755242,682,0
6834111180d3588bea3172e7,15729412,682,0
6834111180d3588bea3172e8,15746564,566,0
6834111180d3588bea3172e9,15588446,550,0
6834111180d3588bea3172ea,15665221,630,0
6834111180d3588bea3172eb,15640846,546,1
